route,period,passengers,month_num,quarter,time_index,lag_1,lag_2,lag_3,rolling_mean_3,month_sin,month_cos,is_eid_holiday,is_school_year_end,is_year_end_holiday
10,2023-01-01,26215.0,1,1,1,,,,,0.4999999999999999,0.8660254037844387,0,0,0
10,2023-02-01,24362.0,2,1,2,26215.0,,,,0.8660254037844386,0.5000000000000001,0,0,0
10,2023-03-01,27098.0,3,1,3,24362.0,26215.0,,,1.0,6.123233995736766e-17,0,0,0
10,2023-04-01,22066.0,4,2,4,27098.0,24362.0,26215.0,25891.666666666668,0.8660254037844387,-0.4999999999999998,1,0,0
10,2023-05-01,29111.0,5,2,5,22066.0,27098.0,24362.0,24508.666666666668,0.4999999999999999,-0.8660254037844387,0,0,0
10,2023-06-01,27550.0,6,2,6,29111.0,22066.0,27098.0,26091.666666666668,1.2246467991473532e-16,-1.0,0,1,0
10,2023-07-01,31036.0,7,3,7,27550.0,29111.0,22066.0,26242.33333333333,-0.4999999999999997,-0.8660254037844388,0,1,0
10,2023-08-01,30269.0,8,3,8,31036.0,27550.0,29111.0,29232.33333333333,-0.8660254037844384,-0.5000000000000004,0,0,0
10,2023-09-01,32057.0,9,3,9,30269.0,31036.0,27550.0,29618.33333333333,-1.0,-1.8369701987210294e-16,0,0,0
10,2023-10-01,29953.0,10,4,10,32057.0,30269.0,31036.0,31120.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
10,2023-11-01,30503.0,11,4,11,29953.0,32057.0,30269.0,30759.666666666668,-0.5000000000000004,0.8660254037844384,0,0,0
10,2023-12-01,30721.0,12,4,12,30503.0,29953.0,32057.0,30837.666666666668,-2.4492935982947064e-16,1.0,0,0,1
10,2024-01-01,27526.0,1,1,13,30721.0,30503.0,29953.0,30392.33333333333,0.4999999999999999,0.8660254037844387,0,0,0
10,2024-02-01,31856.0,2,1,14,27526.0,30721.0,30503.0,29583.33333333333,0.8660254037844386,0.5000000000000001,0,0,0
10,2024-03-01,30635.0,3,1,15,31856.0,27526.0,30721.0,30034.33333333333,1.0,6.123233995736766e-17,0,0,0
10,2024-04-01,27584.0,4,2,16,30635.0,31856.0,27526.0,30005.666666666668,0.8660254037844387,-0.4999999999999998,1,0,0
10,2024-05-01,34130.0,5,2,17,27584.0,30635.0,31856.0,30025.0,0.4999999999999999,-0.8660254037844387,0,0,0
10,2024-06-01,31128.0,6,2,18,34130.0,27584.0,30635.0,30783.0,1.2246467991473532e-16,-1.0,0,1,0
10,2024-07-01,37051.0,7,3,19,31128.0,34130.0,27584.0,30947.33333333333,-0.4999999999999997,-0.8660254037844388,0,1,0
10,2024-08-01,41643.0,8,3,20,37051.0,31128.0,34130.0,34103.0,-0.8660254037844384,-0.5000000000000004,0,0,0
10,2024-09-01,41083.0,9,3,21,41643.0,37051.0,31128.0,36607.333333333336,-1.0,-1.8369701987210294e-16,0,0,0
10,2024-10-01,46632.0,10,4,22,41083.0,41643.0,37051.0,39925.66666666666,-0.8660254037844386,0.5000000000000001,0,0,0
10,2024-11-01,46221.0,11,4,23,46632.0,41083.0,41643.0,43119.333333333336,-0.5000000000000004,0.8660254037844384,0,0,0
10,2024-12-01,49380.0,12,4,24,46221.0,46632.0,41083.0,44645.333333333336,-2.4492935982947064e-16,1.0,0,0,1
10,2025-01-01,45261.0,1,1,25,49380.0,46221.0,46632.0,47411.0,0.4999999999999999,0.8660254037844387,0,0,0
10,2025-02-01,42214.0,2,1,26,45261.0,49380.0,46221.0,46954.0,0.8660254037844386,0.5000000000000001,0,0,0
10,2025-03-01,37325.0,3,1,27,42214.0,45261.0,49380.0,45618.333333333336,1.0,6.123233995736766e-17,1,0,0
10,2025-04-01,40586.0,4,2,28,37325.0,42214.0,45261.0,41600.0,0.8660254037844387,-0.4999999999999998,1,0,0
10,2025-05-01,41398.0,5,2,29,40586.0,37325.0,42214.0,40041.66666666666,0.4999999999999999,-0.8660254037844387,0,0,0
10,2025-06-01,42473.0,6,2,30,41398.0,40586.0,37325.0,39769.66666666666,1.2246467991473532e-16,-1.0,0,1,0
10,2025-07-01,46845.0,7,3,31,42473.0,41398.0,40586.0,41485.66666666666,-0.4999999999999997,-0.8660254037844388,0,1,0
10,2025-08-01,45132.0,8,3,32,46845.0,42473.0,41398.0,43572.0,-0.8660254037844384,-0.5000000000000004,0,0,0
10,2025-09-01,46157.0,9,3,33,45132.0,46845.0,42473.0,44816.66666666666,-1.0,-1.8369701987210294e-16,0,0,0
10,2025-10-01,47872.0,10,4,34,46157.0,45132.0,46845.0,46044.66666666666,-0.8660254037844386,0.5000000000000001,0,0,0
10,2025-11-01,47361.0,11,4,35,47872.0,46157.0,45132.0,46387.0,-0.5000000000000004,0.8660254037844384,0,0,0
10,2025-12-01,46065.0,12,4,36,47361.0,47872.0,46157.0,47130.0,-2.4492935982947064e-16,1.0,0,0,1
11,2023-01-01,8354.0,1,1,1,,,,,0.4999999999999999,0.8660254037844387,0,0,0
11,2023-02-01,8682.0,2,1,2,8354.0,,,,0.8660254037844386,0.5000000000000001,0,0,0
11,2023-03-01,9235.0,3,1,3,8682.0,8354.0,,,1.0,6.123233995736766e-17,0,0,0
11,2023-04-01,6764.0,4,2,4,9235.0,8682.0,8354.0,8757.0,0.8660254037844387,-0.4999999999999998,1,0,0
11,2023-05-01,8928.0,5,2,5,6764.0,9235.0,8682.0,8227.0,0.4999999999999999,-0.8660254037844387,0,0,0
11,2023-06-01,7673.0,6,2,6,8928.0,6764.0,9235.0,8309.0,1.2246467991473532e-16,-1.0,0,1,0
11,2023-07-01,9782.0,7,3,7,7673.0,8928.0,6764.0,7788.333333333333,-0.4999999999999997,-0.8660254037844388,0,1,0
11,2023-08-01,10825.0,8,3,8,9782.0,7673.0,8928.0,8794.333333333334,-0.8660254037844384,-0.5000000000000004,0,0,0
11,2023-09-01,10907.0,9,3,9,10825.0,9782.0,7673.0,9426.666666666666,-1.0,-1.8369701987210294e-16,0,0,0
11,2023-10-01,11477.0,10,4,10,10907.0,10825.0,9782.0,10504.666666666666,-0.8660254037844386,0.5000000000000001,0,0,0
11,2023-11-01,11244.0,11,4,11,11477.0,10907.0,10825.0,11069.666666666666,-0.5000000000000004,0.8660254037844384,0,0,0
11,2023-12-01,11456.0,12,4,12,11244.0,11477.0,10907.0,11209.333333333334,-2.4492935982947064e-16,1.0,0,0,1
11,2024-01-01,11315.0,1,1,13,11456.0,11244.0,11477.0,11392.333333333334,0.4999999999999999,0.8660254037844387,0,0,0
11,2024-02-01,12499.0,2,1,14,11315.0,11456.0,11244.0,11338.333333333334,0.8660254037844386,0.5000000000000001,0,0,0
11,2024-03-01,13118.0,3,1,15,12499.0,11315.0,11456.0,11756.666666666666,1.0,6.123233995736766e-17,0,0,0
11,2024-04-01,10640.0,4,2,16,13118.0,12499.0,11315.0,12310.666666666666,0.8660254037844387,-0.4999999999999998,1,0,0
11,2024-05-01,12631.0,5,2,17,10640.0,13118.0,12499.0,12085.666666666666,0.4999999999999999,-0.8660254037844387,0,0,0
11,2024-06-01,11740.0,6,2,18,12631.0,10640.0,13118.0,12129.666666666666,1.2246467991473532e-16,-1.0,0,1,0
11,2024-07-01,22576.0,7,3,19,11740.0,12631.0,10640.0,11670.333333333334,-0.4999999999999997,-0.8660254037844388,0,1,0
11,2024-08-01,26943.0,8,3,20,22576.0,11740.0,12631.0,15649.0,-0.8660254037844384,-0.5000000000000004,0,0,0
11,2024-09-01,21613.0,9,3,21,26943.0,22576.0,11740.0,20419.666666666668,-1.0,-1.8369701987210294e-16,0,0,0
11,2024-10-01,23925.0,10,4,22,21613.0,26943.0,22576.0,23710.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
11,2024-11-01,22374.0,11,4,23,23925.0,21613.0,26943.0,24160.33333333333,-0.5000000000000004,0.8660254037844384,0,0,0
11,2024-12-01,15514.0,12,4,24,22374.0,23925.0,21613.0,22637.33333333333,-2.4492935982947064e-16,1.0,0,0,1
11,2025-01-01,14226.0,1,1,25,15514.0,22374.0,23925.0,20604.33333333333,0.4999999999999999,0.8660254037844387,0,0,0
11,2025-02-01,16411.0,2,1,26,14226.0,15514.0,22374.0,17371.333333333332,0.8660254037844386,0.5000000000000001,0,0,0
11,2025-03-01,15872.0,3,1,27,16411.0,14226.0,15514.0,15383.666666666666,1.0,6.123233995736766e-17,1,0,0
11,2025-04-01,18745.0,4,2,28,15872.0,16411.0,14226.0,15503.0,0.8660254037844387,-0.4999999999999998,1,0,0
11,2025-05-01,20893.0,5,2,29,18745.0,15872.0,16411.0,17009.333333333332,0.4999999999999999,-0.8660254037844387,0,0,0
11,2025-06-01,15968.0,6,2,30,20893.0,18745.0,15872.0,18503.33333333333,1.2246467991473532e-16,-1.0,0,1,0
11,2025-07-01,20400.0,7,3,31,15968.0,20893.0,18745.0,18535.33333333333,-0.4999999999999997,-0.8660254037844388,0,1,0
11,2025-08-01,22202.0,8,3,32,20400.0,15968.0,20893.0,19087.0,-0.8660254037844384,-0.5000000000000004,0,0,0
11,2025-09-01,23935.0,9,3,33,22202.0,20400.0,15968.0,19523.33333333333,-1.0,-1.8369701987210294e-16,0,0,0
11,2025-10-01,20766.0,10,4,34,23935.0,22202.0,20400.0,22179.0,-0.8660254037844386,0.5000000000000001,0,0,0
11,2025-11-01,20773.0,11,4,35,20766.0,23935.0,22202.0,22301.0,-0.5000000000000004,0.8660254037844384,0,0,0
11,2025-12-01,21362.0,12,4,36,20773.0,20766.0,23935.0,21824.666666666668,-2.4492935982947064e-16,1.0,0,0,1
13,2023-01-01,9905.0,1,1,1,,,,,0.4999999999999999,0.8660254037844387,0,0,0
13,2023-02-01,9948.0,2,1,2,9905.0,,,,0.8660254037844386,0.5000000000000001,0,0,0
13,2023-03-01,10809.0,3,1,3,9948.0,9905.0,,,1.0,6.123233995736766e-17,0,0,0
13,2023-04-01,9599.0,4,2,4,10809.0,9948.0,9905.0,10220.666666666666,0.8660254037844387,-0.4999999999999998,1,0,0
13,2023-05-01,11455.0,5,2,5,9599.0,10809.0,9948.0,10118.666666666666,0.4999999999999999,-0.8660254037844387,0,0,0
13,2023-06-01,11099.0,6,2,6,11455.0,9599.0,10809.0,10621.0,1.2246467991473532e-16,-1.0,0,1,0
13,2023-07-01,12938.0,7,3,7,11099.0,11455.0,9599.0,10717.666666666666,-0.4999999999999997,-0.8660254037844388,0,1,0
13,2023-08-01,12030.0,8,3,8,12938.0,11099.0,11455.0,11830.666666666666,-0.8660254037844384,-0.5000000000000004,0,0,0
13,2023-09-01,12271.0,9,3,9,12030.0,12938.0,11099.0,12022.333333333334,-1.0,-1.8369701987210294e-16,0,0,0
13,2023-10-01,12980.0,10,4,10,12271.0,12030.0,12938.0,12413.0,-0.8660254037844386,0.5000000000000001,0,0,0
13,2023-11-01,12305.0,11,4,11,12980.0,12271.0,12030.0,12427.0,-0.5000000000000004,0.8660254037844384,0,0,0
13,2023-12-01,14652.0,12,4,12,12305.0,12980.0,12271.0,12518.666666666666,-2.4492935982947064e-16,1.0,0,0,1
13,2024-01-01,12753.0,1,1,13,14652.0,12305.0,12980.0,13312.333333333334,0.4999999999999999,0.8660254037844387,0,0,0
13,2024-02-01,17394.0,2,1,14,12753.0,14652.0,12305.0,13236.666666666666,0.8660254037844386,0.5000000000000001,0,0,0
13,2024-03-01,16608.0,3,1,15,17394.0,12753.0,14652.0,14933.0,1.0,6.123233995736766e-17,0,0,0
13,2024-04-01,16302.0,4,2,16,16608.0,17394.0,12753.0,15585.0,0.8660254037844387,-0.4999999999999998,1,0,0
13,2024-05-01,18835.0,5,2,17,16302.0,16608.0,17394.0,16768.0,0.4999999999999999,-0.8660254037844387,0,0,0
13,2024-06-01,17376.0,6,2,18,18835.0,16302.0,16608.0,17248.333333333332,1.2246467991473532e-16,-1.0,0,1,0
13,2024-07-01,20276.0,7,3,19,17376.0,18835.0,16302.0,17504.333333333332,-0.4999999999999997,-0.8660254037844388,0,1,0
13,2024-08-01,19320.0,8,3,20,20276.0,17376.0,18835.0,18829.0,-0.8660254037844384,-0.5000000000000004,0,0,0
13,2024-09-01,20061.0,9,3,21,19320.0,20276.0,17376.0,18990.666666666668,-1.0,-1.8369701987210294e-16,0,0,0
13,2024-10-01,19803.0,10,4,22,20061.0,19320.0,20276.0,19885.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
13,2024-11-01,19275.0,11,4,23,19803.0,20061.0,19320.0,19728.0,-0.5000000000000004,0.8660254037844384,0,0,0
13,2024-12-01,21177.0,12,4,24,19275.0,19803.0,20061.0,19713.0,-2.4492935982947064e-16,1.0,0,0,1
13,2025-01-01,18722.0,1,1,25,21177.0,19275.0,19803.0,20085.0,0.4999999999999999,0.8660254037844387,0,0,0
13,2025-02-01,24473.0,2,1,26,18722.0,21177.0,19275.0,19724.666666666668,0.8660254037844386,0.5000000000000001,0,0,0
13,2025-03-01,14228.0,3,1,27,24473.0,18722.0,21177.0,21457.33333333333,1.0,6.123233995736766e-17,1,0,0
13,2025-04-01,15974.0,4,2,28,14228.0,24473.0,18722.0,19141.0,0.8660254037844387,-0.4999999999999998,1,0,0
13,2025-05-01,17120.0,5,2,29,15974.0,14228.0,24473.0,18225.0,0.4999999999999999,-0.8660254037844387,0,0,0
13,2025-06-01,18732.0,6,2,30,17120.0,15974.0,14228.0,15774.0,1.2246467991473532e-16,-1.0,0,1,0
13,2025-07-01,20862.0,7,3,31,18732.0,17120.0,15974.0,17275.333333333332,-0.4999999999999997,-0.8660254037844388,0,1,0
13,2025-08-01,20173.0,8,3,32,20862.0,18732.0,17120.0,18904.666666666668,-0.8660254037844384,-0.5000000000000004,0,0,0
13,2025-09-01,22668.0,9,3,33,20173.0,20862.0,18732.0,19922.33333333333,-1.0,-1.8369701987210294e-16,0,0,0
13,2025-10-01,20999.0,10,4,34,22668.0,20173.0,20862.0,21234.33333333333,-0.8660254037844386,0.5000000000000001,0,0,0
13,2025-11-01,21377.0,11,4,35,20999.0,22668.0,20173.0,21280.0,-0.5000000000000004,0.8660254037844384,0,0,0
13,2025-12-01,21275.0,12,4,36,21377.0,20999.0,22668.0,21681.33333333333,-2.4492935982947064e-16,1.0,0,0,1
14,2023-01-01,23476.0,1,1,1,,,,,0.4999999999999999,0.8660254037844387,0,0,0
14,2023-02-01,22027.0,2,1,2,23476.0,,,,0.8660254037844386,0.5000000000000001,0,0,0
14,2023-03-01,22651.0,3,1,3,22027.0,23476.0,,,1.0,6.123233995736766e-17,0,0,0
14,2023-04-01,17058.0,4,2,4,22651.0,22027.0,23476.0,22718.0,0.8660254037844387,-0.4999999999999998,1,0,0
14,2023-05-01,23057.0,5,2,5,17058.0,22651.0,22027.0,20578.666666666668,0.4999999999999999,-0.8660254037844387,0,0,0
14,2023-06-01,20046.0,6,2,6,23057.0,17058.0,22651.0,20922.0,1.2246467991473532e-16,-1.0,0,1,0
14,2023-07-01,23335.0,7,3,7,20046.0,23057.0,17058.0,20053.666666666668,-0.4999999999999997,-0.8660254037844388,0,1,0
14,2023-08-01,26622.0,8,3,8,23335.0,20046.0,23057.0,22146.0,-0.8660254037844384,-0.5000000000000004,0,0,0
14,2023-09-01,25996.0,9,3,9,26622.0,23335.0,20046.0,23334.33333333333,-1.0,-1.8369701987210294e-16,0,0,0
14,2023-10-01,28862.0,10,4,10,25996.0,26622.0,23335.0,25317.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
14,2023-11-01,28090.0,11,4,11,28862.0,25996.0,26622.0,27160.0,-0.5000000000000004,0.8660254037844384,0,0,0
14,2023-12-01,27787.0,12,4,12,28090.0,28862.0,25996.0,27649.33333333333,-2.4492935982947064e-16,1.0,0,0,1
14,2024-01-01,24939.0,1,1,13,27787.0,28090.0,28862.0,28246.33333333333,0.4999999999999999,0.8660254037844387,0,0,0
14,2024-02-01,23995.0,2,1,14,24939.0,27787.0,28090.0,26938.666666666668,0.8660254037844386,0.5000000000000001,0,0,0
14,2024-03-01,23998.0,3,1,15,23995.0,24939.0,27787.0,25573.666666666668,1.0,6.123233995736766e-17,0,0,0
14,2024-04-01,20772.0,4,2,16,23998.0,23995.0,24939.0,24310.666666666668,0.8660254037844387,-0.4999999999999998,1,0,0
14,2024-05-01,24299.0,5,2,17,20772.0,23998.0,23995.0,22921.666666666668,0.4999999999999999,-0.8660254037844387,0,0,0
14,2024-06-01,20597.0,6,2,18,24299.0,20772.0,23998.0,23023.0,1.2246467991473532e-16,-1.0,0,1,0
14,2024-07-01,24777.0,7,3,19,20597.0,24299.0,20772.0,21889.33333333333,-0.4999999999999997,-0.8660254037844388,0,1,0
14,2024-08-01,27068.0,8,3,20,24777.0,20597.0,24299.0,23224.33333333333,-0.8660254037844384,-0.5000000000000004,0,0,0
14,2024-09-01,26454.0,9,3,21,27068.0,24777.0,20597.0,24147.33333333333,-1.0,-1.8369701987210294e-16,0,0,0
14,2024-10-01,28268.0,10,4,22,26454.0,27068.0,24777.0,26099.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
14,2024-11-01,24620.0,11,4,23,28268.0,26454.0,27068.0,27263.33333333333,-0.5000000000000004,0.8660254037844384,0,0,0
14,2024-12-01,24826.0,12,4,24,24620.0,28268.0,26454.0,26447.33333333333,-2.4492935982947064e-16,1.0,0,0,1
14,2025-01-01,24496.0,1,1,25,24826.0,24620.0,28268.0,25904.666666666668,0.4999999999999999,0.8660254037844387,0,0,0
14,2025-02-01,29108.0,2,1,26,24496.0,24826.0,24620.0,24647.33333333333,0.8660254037844386,0.5000000000000001,0,0,0
14,2025-03-01,17357.0,3,1,27,29108.0,24496.0,24826.0,26143.33333333333,1.0,6.123233995736766e-17,1,0,0
14,2025-04-01,20245.0,4,2,28,17357.0,29108.0,24496.0,23653.666666666668,0.8660254037844387,-0.4999999999999998,1,0,0
14,2025-05-01,20595.0,5,2,29,20245.0,17357.0,29108.0,22236.666666666668,0.4999999999999999,-0.8660254037844387,0,0,0
14,2025-06-01,18130.0,6,2,30,20595.0,20245.0,17357.0,19399.0,1.2246467991473532e-16,-1.0,0,1,0
14,2025-07-01,22374.0,7,3,31,18130.0,20595.0,20245.0,19656.666666666668,-0.4999999999999997,-0.8660254037844388,0,1,0
14,2025-08-01,23671.0,8,3,32,22374.0,18130.0,20595.0,20366.33333333333,-0.8660254037844384,-0.5000000000000004,0,0,0
14,2025-09-01,23227.0,9,3,33,23671.0,22374.0,18130.0,21391.666666666668,-1.0,-1.8369701987210294e-16,0,0,0
14,2025-10-01,28222.0,10,4,34,23227.0,23671.0,22374.0,23090.666666666668,-0.8660254037844386,0.5000000000000001,0,0,0
14,2025-11-01,23551.0,11,4,35,28222.0,23227.0,23671.0,25040.0,-0.5000000000000004,0.8660254037844384,0,0,0
14,2025-12-01,25104.0,12,4,36,23551.0,28222.0,23227.0,25000.0,-2.4492935982947064e-16,1.0,0,0,1
15,2023-01-01,49451.0,1,1,1,,,,,0.4999999999999999,0.8660254037844387,0,0,0
15,2023-02-01,43274.0,2,1,2,49451.0,,,,0.8660254037844386,0.5000000000000001,0,0,0
15,2023-03-01,46647.0,3,1,3,43274.0,49451.0,,,1.0,6.123233995736766e-17,0,0,0
15,2023-04-01,45535.0,4,2,4,46647.0,43274.0,49451.0,46457.333333333336,0.8660254037844387,-0.4999999999999998,1,0,0
15,2023-05-01,54037.0,5,2,5,45535.0,46647.0,43274.0,45152.0,0.4999999999999999,-0.8660254037844387,0,0,0
15,2023-06-01,53382.0,6,2,6,54037.0,45535.0,46647.0,48739.66666666666,1.2246467991473532e-16,-1.0,0,1,0
15,2023-07-01,62141.0,7,3,7,53382.0,54037.0,45535.0,50984.66666666666,-0.4999999999999997,-0.8660254037844388,0,1,0
15,2023-08-01,57319.0,8,3,8,62141.0,53382.0,54037.0,56520.0,-0.8660254037844384,-0.5000000000000004,0,0,0
15,2023-09-01,62947.0,9,3,9,57319.0,62141.0,53382.0,57614.0,-1.0,-1.8369701987210294e-16,0,0,0
15,2023-10-01,60837.0,10,4,10,62947.0,57319.0,62141.0,60802.333333333336,-0.8660254037844386,0.5000000000000001,0,0,0
15,2023-11-01,61613.0,11,4,11,60837.0,62947.0,57319.0,60367.66666666666,-0.5000000000000004,0.8660254037844384,0,0,0
15,2023-12-01,74775.0,12,4,12,61613.0,60837.0,62947.0,61799.0,-2.4492935982947064e-16,1.0,0,0,1
15,2024-01-01,63826.0,1,1,13,74775.0,61613.0,60837.0,65741.66666666667,0.4999999999999999,0.8660254037844387,0,0,0
15,2024-02-01,82458.0,2,1,14,63826.0,74775.0,61613.0,66738.0,0.8660254037844386,0.5000000000000001,0,0,0
15,2024-03-01,78412.0,3,1,15,82458.0,63826.0,74775.0,73686.33333333333,1.0,6.123233995736766e-17,0,0,0
15,2024-04-01,87798.0,4,2,16,78412.0,82458.0,63826.0,74898.66666666667,0.8660254037844387,-0.4999999999999998,1,0,0
15,2024-05-01,101930.0,5,2,17,87798.0,78412.0,82458.0,82889.33333333333,0.4999999999999999,-0.8660254037844387,0,0,0
15,2024-06-01,125572.0,6,2,18,101930.0,87798.0,78412.0,89380.0,1.2246467991473532e-16,-1.0,0,1,0
15,2024-07-01,137730.0,7,3,19,125572.0,101930.0,87798.0,105100.0,-0.4999999999999997,-0.8660254037844388,0,1,0
15,2024-08-01,120596.0,8,3,20,137730.0,125572.0,101930.0,121744.0,-0.8660254037844384,-0.5000000000000004,0,0,0
15,2024-09-01,121231.0,9,3,21,120596.0,137730.0,125572.0,127966.0,-1.0,-1.8369701987210294e-16,0,0,0
15,2024-10-01,121589.0,10,4,22,121231.0,120596.0,137730.0,126519.0,-0.8660254037844386,0.5000000000000001,0,0,0
15,2024-11-01,121341.0,11,4,23,121589.0,121231.0,120596.0,121138.66666666669,-0.5000000000000004,0.8660254037844384,0,0,0
15,2024-12-01,140023.0,12,4,24,121341.0,121589.0,121231.0,121387.0,-2.4492935982947064e-16,1.0,0,0,1
15,2025-01-01,118828.0,1,1,25,140023.0,121341.0,121589.0,127651.0,0.4999999999999999,0.8660254037844387,0,0,0
15,2025-02-01,113374.0,2,1,26,118828.0,140023.0,121341.0,126730.66666666669,0.8660254037844386,0.5000000000000001,0,0,0
15,2025-03-01,109040.0,3,1,27,113374.0,118828.0,140023.0,124075.0,1.0,6.123233995736766e-17,1,0,0
15,2025-04-01,145003.0,4,2,28,109040.0,113374.0,118828.0,113747.33333333331,0.8660254037844387,-0.4999999999999998,1,0,0
15,2025-05-01,138205.0,5,2,29,145003.0,109040.0,113374.0,122472.33333333331,0.4999999999999999,-0.8660254037844387,0,0,0
15,2025-06-01,122316.0,6,2,30,138205.0,145003.0,109040.0,130749.33333333331,1.2246467991473532e-16,-1.0,0,1,0
15,2025-07-01,152555.0,7,3,31,122316.0,138205.0,145003.0,135174.66666666666,-0.4999999999999997,-0.8660254037844388,0,1,0
15,2025-08-01,136946.0,8,3,32,152555.0,122316.0,138205.0,137692.0,-0.8660254037844384,-0.5000000000000004,0,0,0
